ts,open,high,low,close,volume
2017-02-20,1056.3,1110.0,1040.1,1091.2,13291.405985010128
2017-02-21,1091.8,1134.0,1085.0,1129.6,24501.723010539987
2017-02-22,1130.1,1140.0,1106.4,1125.5,14325.964649009988
2017-02-23,1125.6,1197.0,1116.5,1189.8,26155.646949950005
2017-02-24,1189.5,1222.4,1110.0,1185.4,48194.734288380045
2017-02-25,1185.4,1189.9,1131.3,1153.0,16284.702083630009
2017-02-26,1153.0,1186.1,1130.7,1178.3,11081.04641652998
2017-02-27,1178.7,1204.0,1170.0,1195.5,11761.462894929999
2017-02-28,1195.7,1216.0,1176.6,1189.1,17472.576547920013
2017-03-01,1189.1,1236.4,1186.0,1233.2,22515.143739150008
2017-03-02,1233.7,1285.9,1212.0,1258.0,30567.995758959998
2017-03-03,1258.5,1294.9,1256.0,1289.2,22291.041746370014
2017-03-04,1289.2,1291.9,1240.0,1267.8,15548.989733119992
2017-03-05,1267.0,1279.9,1245.0,1278.4,9315.37985801
2017-03-06,1278.5,1287.8,1268.0,1279.2,9601.033620799999
2017-03-07,1279.3,1282.0,1185.0,1232.4,42010.7734578201
2017-03-08,1232.3,1243.6,1142.1,1150.0,46839.64626745005
2017-03-09,1149.4,1207.6,1136.0,1190.4,24142.69864557998
2017-03-10,1190.3,1339.9,958.5,1115.4,104909.77170612915
2017-03-11,1113.0,1196.6,1101.2,1172.4,31258.18932250001
2017-03-12,1172.5,1232.7,1166.8,1224.4,18976.818175700002
2017-03-13,1224.4,1247.3,1206.7,1238.5,23066.99795586999
2017-03-14,1238.5,1258.8,1218.9,1245.0,17971.763241059998
2017-03-15,1244.4,1263.9,1241.0,1256.2,15839.624741539988
2017-03-16,1257.1,1259.7,1132.5,1168.6,51470.95183399016
2017-03-17,1169.1,1169.8,1065.0,1070.4,59231.7153708901
2017-03-18,1067.8,1097.9,935.11,971.51,87862.73760004045
2017-03-19,971.63,1059.0,969.4,1016.5,40547.800173359974
2017-03-20,1016.1,1054.2,1011.0,1040.5,20542.761970179996
2017-03-21,1040.5,1122.3,1039.0,1115.9,33405.34520080999
2017-03-22,1115.7,1116.0,985.55,1039.1,41325.11952863
