ts,open,high,low,close,volume
2016-11-18,3.8983,3.97,3.8983,3.909,1320.9527190400001
2016-11-19,3.9217,3.9686,3.9005,3.9569,1463.6356132599997
2016-11-20,3.957,3.98,3.8501,3.89,4469.73044662
2016-11-21,3.9198,3.9476,3.8795,3.9476,402.32744009
2016-11-22,3.911,3.9619999999999997,3.8685,3.8991,1416.18837636
2016-11-23,3.898,3.9262,3.8353,3.8609,1411.39888827
2016-11-24,3.88,3.91,3.8013,3.8997,2264.40943861
2016-11-25,3.8683,3.9003,3.8511,3.9003,1491.68675632
2016-11-26,3.92,3.92,3.83,3.83,237.72535997999995
2016-11-27,3.84,3.8893,3.8231,3.8231,2312.11428705
2016-11-28,3.8483,3.8839,3.8004,3.873,2714.397914519999
2016-11-29,3.8496,3.8826,3.7736,3.8252,4862.409289350001
2016-11-30,3.8268,3.8824,3.7981,3.8809,1133.87820176
2016-12-01,3.8809,3.9048,3.83,3.8777,4256.40042813
2016-12-02,3.9,3.952,3.8901,3.9,6459.437350169999
2016-12-03,3.9222,3.9329,3.8862,3.91,436.03458238
2016-12-04,3.904,3.9192,3.8713,3.9056,186.42919627
2016-12-05,3.9095,3.9095,3.0,3.4783,44217.575707970056
2016-12-06,3.4487,3.5364,3.4353,3.52,4343.134151849999
2016-12-07,3.52,3.6651,3.4635,3.6601,3783.45953918
2016-12-08,3.6582,3.7439999999999998,3.6501,3.68,4372.259587980001
2016-12-09,3.6799,3.7101,3.6503,3.6987,681.58720184
2016-12-10,3.7,3.7,3.6305,3.6823,1435.6981394600002
2016-12-11,3.6509,3.6822,3.6046,3.633,2936.0422641999994
2016-12-12,3.6438,3.7039999999999997,3.5055,3.6386,11661.033968960002
2016-12-13,3.6587,3.67,3.6047,3.653,633.62400664
2016-12-14,3.6289,3.6592,3.5789,3.6021,2664.2624415400005
2016-12-15,3.6179,3.6752,3.5844,3.65,1829.53919774
2016-12-16,3.65,3.65,3.6,3.6,1164.8108431700002
2016-12-17,3.6202,3.72,3.6069999999999998,3.7195,1685.9804242500002
2016-12-18,3.7197,3.7197,3.6685,3.6719999999999997,2105.0599229100003
2016-12-19,3.6721,3.6887,3.6296,3.6493,1175.9665184599999
2016-12-20,3.6425,3.6599,3.6318,3.656,329.64556112
2016-12-21,3.6427,3.7,3.6023,3.6319999999999997,3712.301057369999
2016-12-22,3.6416,3.7379,3.6175,3.6742,4827.704004249999
2016-12-23,3.708,4.6199,3.6044,4.6161,121823.75705163002
2016-12-24,4.5975,4.684,4.31,4.431,36797.13097976001
2016-12-25,4.4286,4.4451,4.1,4.2991,43371.243179399986
2016-12-26,4.2996,4.4085,4.1425,4.257,23663.683719430006
2016-12-27,4.2692,4.4946,4.2413,4.3633,24107.50029235
2016-12-28,4.3977,4.6383,4.3965,4.5976,36019.59720191001
2016-12-29,4.5463,4.615,4.4431,4.59,57328.63397555001
2016-12-30,4.5582,4.581,4.25,4.4135,47526.672113480025
2016-12-31,4.4063,4.4786,4.2738,4.3635,1850.59017047
2017-01-01,4.3636,4.5401,4.3457,4.4997,9808.92662747
2017-01-02,4.5,4.74,4.4486,4.58,41657.19969348002
2017-01-03,4.5868,4.6665,4.4505,4.593,18819.80221644001
2017-01-04,4.5995,4.7222,4.4297,4.59,41933.918238280006
2017-01-05,4.6419999999999995,4.721,4.1,4.2127,99042.59319851997
2017-01-06,4.2525,4.2892,3.799,3.84,70212.98701737997
2017-01-07,3.8676,3.9999,3.6289999999999996,3.963,18895.94585616
2017-01-08,3.9744,4.04,3.92,4.02,14907.96103134
2017-01-09,4.0,4.44,3.8926,4.34,50329.933976999964
2017-01-10,4.34,4.659,4.3015,4.574,43285.42817802
2017-01-11,4.5866,4.619,3.7623,3.9443,137443.89845139007
2017-01-12,3.927,4.1,3.8067,4.0001,23783.53296527
2017-01-13,4.0001,4.0389,3.86,3.9262,19287.014497979988
2017-01-14,3.9448,3.9952,3.86,3.9466,12920.43112334
2017-01-15,3.9466,3.9506,3.8193,3.9135,4198.454310410001
2017-01-16,3.9125,3.9389999999999996,3.8255,3.8927,3162.8050153900017
2017-01-17,3.8515,4.0199,3.8401,3.95,25459.995314810007
2017-01-18,3.95,3.958,3.7949,3.8949,13869.382359679998
2017-01-19,3.895,3.9499,3.8053,3.907,13266.244320790001
2017-01-20,3.8989999999999996,3.938,3.8502,3.9098,10166.107817059996
2017-01-21,3.9009,3.9533,3.88,3.9208,4234.736543550001
2017-01-22,3.9210000000000003,3.9259,3.8,3.85,10498.884407369995
2017-01-23,3.8462,3.8621,3.7439999999999998,3.8246,15691.214850569999
2017-01-24,3.802,3.8636,3.7322,3.733,16768.702377780002
2017-01-25,3.7491,3.772,3.65,3.69,14586.003576410003
2017-01-26,3.69,3.8835,3.6662,3.8368,13854.416730030001
2017-01-27,3.8349,3.8809,3.7752,3.8809,6845.68187922
2017-01-28,3.8634,3.8999,3.8192,3.8558,5849.484376109999
2017-01-29,3.8757,3.89,3.8314,3.8351,7501.691341149999
2017-01-30,3.8632,4.08,3.8432,4.0715,55782.72330696
2017-01-31,4.0416,4.181,4.0154,4.06,73665.44470690005
2017-02-01,4.0443,4.0823,4.0,4.0163,27898.958203219998
2017-02-02,4.0109,4.099,3.9801,4.085,30133.493265000005
2017-02-03,4.085,4.085,3.8701,4.0141,33521.62367419
2017-02-04,4.0152,4.0587,3.94,4.012,19191.272372800002
2017-02-05,3.99,4.0068,3.895,3.9555,8005.793131330002
2017-02-06,3.9502,4.0084,3.9154,3.924,7317.80899068
2017-02-07,3.9486,4.02,3.9101,3.9578,19004.88535279
2017-02-08,3.9932,4.01,3.8602,3.9208,12861.56833412
2017-02-09,3.9312,3.9899,3.61,3.737,84590.45107913001
2017-02-10,3.737,3.8299,3.6494,3.8296,35274.44388848
